latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.522,103.12893,342.1,0.39,0.36,2021-01-02,0618,1,nominal,2.0NRT,301.2,5.4,D
19.52532,103.1284,339.7,0.39,0.36,2021-01-02,0618,1,nominal,2.0NRT,299.9,5.4,D
20.40492,110.11173,326.8,0.6,0.53,2021-01-02,0618,1,nominal,2.0NRT,295.1,2.6,D
19.45586,102.52003,330.6,0.39,0.36,2021-01-02,0618,1,nominal,2.0NRT,296.2,4.9,D
19.01945,99.66749,331,0.43,0.38,2021-01-02,0618,1,nominal,2.0NRT,297.9,2.1,D
18.24646,95.28958,337.4,0.51,0.49,2021-01-02,0618,1,nominal,2.0NRT,302.6,5.1,D
18.25094,95.28864,339.4,0.51,0.49,2021-01-02,0618,1,nominal,2.0NRT,303.4,7.1,D
19.46643,102.41029,325.1,0.38,0.36,2021-01-02,0618,1,nominal,2.0NRT,296.5,1.7,D
19.08922,99.98348,332.8,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,301.4,2.6,D
19.93082,105.44216,339.4,0.47,0.4,2021-01-02,0618,1,nominal,2.0NRT,299.2,4.2,D
19.93161,105.44321,333.1,0.47,0.4,2021-01-02,0618,1,nominal,2.0NRT,296.3,4.5,D
19.08347,99.71902,326.6,0.43,0.38,2021-01-02,0618,1,nominal,2.0NRT,297,2.1,D
19.12409,99.83471,325.8,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,300.8,1.8,D
19.18774,100.07099,334.1,0.42,0.37,2021-01-02,0618,1,nominal,2.0NRT,304.5,5.2,D
18.37395,95.36287,354.3,0.5,0.49,2021-01-02,0618,1,nominal,2.0NRT,303.6,23.1,D
18.3784,95.36195,355.5,0.5,0.49,2021-01-02,0618,1,nominal,2.0NRT,305.9,23.1,D
18.86773,98.02723,332.6,0.51,0.41,2021-01-02,0618,1,nominal,2.0NRT,297.2,4.6,D
18.40076,95.28387,343.8,0.51,0.49,2021-01-02,0618,1,nominal,2.0NRT,304.4,6.4,D
19.44504,101.29446,327.9,0.39,0.36,2021-01-02,0618,1,nominal,2.0NRT,297,2.5,D
19.22449,99.93136,345.5,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,305,6.2,D
20.02555,105.22267,329.7,0.46,0.39,2021-01-02,0618,1,nominal,2.0NRT,294.9,20.7,D
18.39895,95.28685,340.7,0.51,0.49,2021-01-02,0618,1,nominal,2.0NRT,303.5,8.9,D
19.23966,99.91647,334.4,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,300.5,8,D
20.60428,110.0728,327,0.6,0.53,2021-01-02,0618,1,nominal,2.0NRT,293.9,2.6,D
18.4096,95.26985,349.3,0.51,0.49,2021-01-02,0618,1,nominal,2.0NRT,304.3,10.1,D
19.24535,99.88691,334.3,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,299.2,3.2,D
19.10597,99.05825,332.9,0.45,0.39,2021-01-02,0618,1,nominal,2.0NRT,299,3.9,D
19.26688,99.93182,332.9,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,302.9,2.5,D
19.76196,103.02962,329.3,0.39,0.36,2021-01-02,0618,1,nominal,2.0NRT,294.6,2.3,D
19.6058,101.96204,330.5,0.38,0.36,2021-01-02,0618,1,nominal,2.0NRT,298,1.6,D
19.29087,99.92767,327.9,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,297.2,2.6,D
19.32552,99.94575,341.1,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,298.9,4.9,D
19.35373,100.03284,332.1,0.42,0.37,2021-01-02,0618,1,low,2.0NRT,302.3,1.9,D
18.53397,95.49071,337.9,0.49,0.49,2021-01-02,0618,1,nominal,2.0NRT,305.6,5.1,D
19.33078,99.80956,326.1,0.42,0.38,2021-01-02,0618,1,low,2.0NRT,299.4,2.8,D
19.36194,99.95494,338.8,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,298.1,4.4,D
19.38288,99.97527,335,0.42,0.37,2021-01-02,0618,1,nominal,2.0NRT,301.4,2.6,D
19.35614,99.81311,342.8,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,302.7,5.8,D
19.35548,99.80915,331.9,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,299,1.9,D
19.35957,99.81248,337.2,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,302.3,3.1,D
19.37265,99.80599,327,0.42,0.38,2021-01-02,0618,1,nominal,2.0NRT,301,1.5,D
19.16426,98.45894,328,0.48,0.4,2021-01-02,0618,1,nominal,2.0NRT,299.4,2.9,D
18.5742,95.14693,340.8,0.51,0.5,2021-01-02,0618,1,nominal,2.0NRT,303,5.5,D
-20.61088,116.76211,343.2,0.39,0.44,2021-01-02,0612,1,nominal,2.0NRT,304.8,4.9,D
-20.5986,116.78297,354.5,0.39,0.44,2021-01-02,0612,1,nominal,2.0NRT,304.4,7.9,D
-20.82272,115.38399,339.6,0.49,0.41,2021-01-02,0612,1,nominal,2.0NRT,308.4,11.4,D
-20.79245,115.44695,338.1,0.5,0.41,2021-01-02,0612,1,low,2.0NRT,309.2,12.7,D
-6.03168,105.95575,328,0.42,0.37,2021-01-02,0612,1,nominal,2.0NRT,294.4,1.7,D
-6.00714,105.9817,341.1,0.41,0.37,2021-01-02,0612,1,nominal,2.0NRT,295.1,7.9,D
-2.89262,101.54269,328.8,0.44,0.46,2021-01-02,0612,1,nominal,2.0NRT,293.5,4,D
-2.89226,101.54252,327.7,0.43,0.46,2021-01-02,0612,1,nominal,2.0NRT,293.2,2.6,D
-33.73805,120.0943,339.9,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,296.1,5.6,D
-33.72885,120.07973,339.9,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,297.7,16.6,D
-33.72619,120.07284,346.9,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,303,16.6,D
-33.72239,120.07171,344.3,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,305.9,18,D
-33.72354,120.06597,347.6,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,306.1,31.4,D
-33.71973,120.06487,353.3,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,305.5,31.4,D
-33.72874,120.07627,347,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,301.2,11.4,D
-33.72493,120.07513,343.6,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,309,20.4,D
-33.72605,120.06938,342.6,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,297,22.8,D
-33.72224,120.06825,346.6,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,312.5,22.8,D
-33.72336,120.0625,338.8,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,298,22.8,D
-33.71843,120.06716,338.9,0.53,0.42,2021-01-02,0606,1,nominal,2.0NRT,303.7,18.6,D
-32.33074,116.24292,335.9,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,305.3,6.2,D
-32.33145,116.23862,348.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307,6.2,D
-32.32807,116.23784,350.8,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,308.3,6.2,D
-31.55155,118.23892,344.7,0.47,0.4,2021-01-02,0606,1,nominal,2.0NRT,306.7,5.8,D
-31.55249,118.23393,356.7,0.47,0.4,2021-01-02,0606,1,low,2.0NRT,306.2,5.8,D
-31.55389,118.23177,346.7,0.47,0.4,2021-01-02,0606,1,nominal,2.0NRT,306.6,3,D
-31.54842,118.24081,339.1,0.48,0.4,2021-01-02,0606,1,nominal,2.0NRT,306.6,7.9,D
-31.55025,118.23086,344.9,0.47,0.4,2021-01-02,0606,1,nominal,2.0NRT,306.7,3,D
-31.53474,118.25304,335.7,0.48,0.4,2021-01-02,0606,1,low,2.0NRT,307,2.5,D
-31.53748,118.23811,337.1,0.48,0.4,2021-01-02,0606,1,nominal,2.0NRT,306.4,2.1,D
-31.53292,118.24219,339.5,0.48,0.4,2021-01-02,0606,1,nominal,2.0NRT,305.9,9.4,D
-31.53384,118.23723,344.7,0.48,0.4,2021-01-02,0606,1,nominal,2.0NRT,305.5,2.1,D
-31.53475,118.23225,339.5,0.47,0.4,2021-01-02,0606,1,nominal,2.0NRT,305.7,2.1,D
-31.77019,116.41567,340.6,0.41,0.37,2021-01-02,0606,1,nominal,2.0NRT,309.3,1.6,D
-31.77094,116.41134,335.8,0.41,0.37,2021-01-02,0606,1,low,2.0NRT,307.6,1,D
-31.77167,116.40704,333.9,0.41,0.37,2021-01-02,0606,1,low,2.0NRT,308.4,1,D
-31.76966,116.40298,367,0.41,0.37,2021-01-02,0606,1,high,2.0NRT,326.3,92,D
-31.76748,116.41593,343.5,0.41,0.37,2021-01-02,0606,1,nominal,2.0NRT,315.4,11.4,D
-31.7682,116.41161,352,0.41,0.37,2021-01-02,0606,1,nominal,2.0NRT,324,151.1,D
-31.76893,116.4073,367,0.41,0.37,2021-01-02,0606,1,low,2.0NRT,366.5,151.1,D
-31.76479,116.41084,344.7,0.41,0.37,2021-01-02,0606,1,nominal,2.0NRT,310.5,5.5,D
-31.76552,116.4065,351.6,0.41,0.37,2021-01-02,0606,1,nominal,2.0NRT,305.9,5.5,D
-31.76625,116.40219,350.7,0.41,0.37,2021-01-02,0606,1,nominal,2.0NRT,310.1,36,D
-31.76429,116.39281,339.2,0.41,0.37,2021-01-02,0606,1,low,2.0NRT,310.2,95.6,D
-31.41319,115.80006,354.1,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,321.5,9.9,D
-30.51367,120.20904,333.5,0.41,0.45,2021-01-02,0606,1,nominal,2.0NRT,302.6,1.7,D
-31.00472,115.72015,343.9,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,306.3,19.6,D
-31.00541,115.71599,353.4,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303.9,10.7,D
-31.0061,115.71182,354.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,304.4,10.7,D
-31.00135,115.7194,335.7,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303.5,2.6,D
-31.00204,115.71523,347.1,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.9,3.3,D
-31.00272,115.71107,351.4,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.2,3.3,D
-30.99866,115.71447,340.5,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,305,3.3,D
-30.99935,115.71032,343,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,306.1,3.3,D
-31.00279,115.68941,349.3,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,304.3,17.5,D
-31.00348,115.68523,353.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.4,17.5,D
-30.99598,115.70955,354.9,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.6,18,D
-30.99735,115.7012,351.5,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303.9,20.2,D
-30.99804,115.69701,352.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,305.2,5,D
-30.99873,115.69283,350.4,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303.3,5,D
-30.99942,115.68865,344.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303.5,8.9,D
-31.00011,115.6845,354.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,306.6,8.9,D
-31.0008,115.68032,339.3,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,306.1,17.8,D
-30.99743,115.67957,367,0.4,0.37,2021-01-02,0606,1,high,2.0NRT,308.4,17.8,D
-30.99398,115.70045,354.3,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,313,20.2,D
-30.99467,115.69626,351.7,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.7,5,D
-30.99536,115.69208,347,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.2,5,D
-30.99811,115.67538,353.6,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,312.3,17.8,D
-30.9988,115.6712,351.2,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,313.8,24.2,D
-30.99949,115.66704,348.3,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,305.3,24.2,D
-30.99061,115.6997,352.9,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,310.3,31,D
-30.9913,115.69551,351.8,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,314,15.8,D
-30.99199,115.69135,344.3,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.7,15.8,D
-30.99268,115.68716,351.4,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,306.6,8,D
-30.99406,115.67882,349.8,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,308,36.8,D
-30.99612,115.66629,346.1,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,313.8,88.9,D
-30.99474,115.67464,367,0.4,0.37,2021-01-02,0606,1,low,2.0NRT,325.4,36.8,D
-30.98862,115.69059,367,0.4,0.37,2021-01-02,0606,1,high,2.0NRT,308.8,15.8,D
-30.99,115.68223,367,0.4,0.37,2021-01-02,0606,1,high,2.0NRT,309.1,8,D
-30.98931,115.68641,355,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.6,8,D
-30.99068,115.67806,354.6,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,314.1,36.8,D
-30.99137,115.67388,350.6,0.4,0.37,2021-01-02,0606,1,low,2.0NRT,322.3,36.8,D
-30.99275,115.66553,353.7,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303,88.9,D
-30.98731,115.67731,351.5,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,307.8,58.1,D
-30.98869,115.66897,349.3,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,318.1,46,D
-30.99007,115.66062,352.8,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,306.7,32.1,D
-30.98532,115.66821,344.5,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,305.2,46,D
-30.98601,115.66405,349.1,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,309.3,46,D
-30.9867,115.65988,354.9,0.4,0.37,2021-01-02,0606,1,nominal,2.0NRT,303.8,32.1,D
-29.91547,121.03529,339.1,0.47,0.47,2021-01-02,0606,1,nominal,2.0NRT,304.5,5.8,D
-22.21157,120.61173,343.4,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,306.6,13.4,D
-22.21288,120.60567,345.1,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,307.8,14.1,D
-22.2056,120.59126,355.6,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,305,85.6,D
-22.21238,120.60802,354.7,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,308,24.4,D
-22.21491,120.59586,348.5,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,305.2,47,D
-22.20997,120.59468,352.1,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,308.2,47,D
-22.20501,120.59354,353.4,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,305.2,9.9,D
-22.20628,120.58748,344,0.63,0.54,2021-01-02,0606,1,nominal,2.0NRT,297.7,9.9,D
-21.46264,121.116,350.3,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,306.6,7.2,D
-21.45745,121.11481,367,0.35,0.57,2021-01-02,0606,1,high,2.0NRT,308.2,7.2,D
-21.45226,121.11362,349.4,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,306.9,4.6,D
-21.4622,121.11761,350.3,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,307.5,6.6,D
-21.46292,121.11421,337.4,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,306.2,6.2,D
-21.45773,121.11301,367,0.35,0.57,2021-01-02,0606,1,high,2.0NRT,306.8,6.2,D
-21.45702,121.11639,346.1,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,306.8,6.6,D
-21.45183,121.11518,341.5,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,306.3,3.8,D
-21.45254,121.11181,339.7,0.35,0.57,2021-01-02,0606,1,nominal,2.0NRT,305.8,3.3,D
-21.92862,118.46729,344.6,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,308.9,18.5,D
-21.92515,118.46179,347.7,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,311.9,12.2,D
-21.92606,118.45721,343,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,308.3,8.7,D
-21.92697,118.45264,344.3,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,308,8.7,D
-21.91989,118.46539,339.4,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,307.5,12.2,D
-21.91825,118.45077,355,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,309.7,16.2,D
-21.91914,118.44623,341.8,0.47,0.48,2021-01-02,0606,1,nominal,2.0NRT,307.8,10.9,D
67.28263,83.03899,328.3,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,242.8,9.8,N
67.59515,83.25094,328.1,0.39,0.37,2021-01-02,0636,1,nominal,2.0NRT,237.1,11.1,N
67.3009,79.05939,332.7,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,251,11.3,N
67.29947,79.05109,340,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,241.3,11.3,N
67.70809,81.27115,327.6,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,240.1,3.6,N
67.01591,76.19012,335.4,0.4,0.37,2021-01-02,0636,1,nominal,2.0NRT,236.8,11.3,N
67.02683,75.52711,327.3,0.41,0.37,2021-01-02,0636,1,nominal,2.0NRT,239.1,4.1,N
68.41277,83.62943,334.1,0.4,0.37,2021-01-02,0636,1,nominal,2.0NRT,241.6,5.5,N
67.7858,77.01435,342.9,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,243.8,4.3,N
68.52404,79.96072,331.2,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,259.8,14.9,N
68.52266,79.9519,323.7,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,244.1,14.9,N
68.52711,79.95712,332.6,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,243.2,4.8,N
67.80582,72.51633,334.7,0.43,0.38,2021-01-02,0636,1,nominal,2.0NRT,245,7.1,N
67.83157,72.42881,330.4,0.43,0.38,2021-01-02,0636,1,nominal,2.0NRT,240.5,3.4,N
70.89828,74.17561,326.7,0.38,0.36,2021-01-02,0636,1,nominal,2.0NRT,251.1,2.2,N
70.60808,71.36567,333.1,0.4,0.37,2021-01-02,0636,1,nominal,2.0NRT,249.2,5.1,N
67.8398,58.93197,325.3,0.49,0.49,2021-01-02,0636,1,nominal,2.0NRT,246.4,1.9,N
71.25707,72.06507,332.9,0.39,0.36,2021-01-02,0636,1,nominal,2.0NRT,251.9,6,N
67.8372,58.93153,327.6,0.49,0.49,2021-01-02,0636,1,nominal,2.0NRT,247,3.2,N
70.58935,68.24394,328.6,0.42,0.38,2021-01-02,0636,1,nominal,2.0NRT,245.6,4.5,N
68.61794,57.96909,323.7,0.47,0.48,2021-01-02,0636,1,nominal,2.0NRT,250.2,3.3,N
68.61501,57.96069,325.7,0.47,0.48,2021-01-02,0636,1,nominal,2.0NRT,250.4,3.6,N
38.78008,-79.39645,298.3,0.43,0.38,2021-01-02,0654,1,nominal,2.0NRT,276,0.6,N
38.21278,-78.56272,295.8,0.41,0.37,2021-01-02,0654,1,nominal,2.0NRT,275.9,0.6,N
38.59645,-82.83301,303.4,0.4,0.44,2021-01-02,0654,1,nominal,2.0NRT,282.6,1.7,N
37.38408,-80.66527,296.6,0.46,0.39,2021-01-02,0654,1,nominal,2.0NRT,278.7,1,N
37.27555,-80.00087,323.4,0.44,0.38,2021-01-02,0654,1,nominal,2.0NRT,277,1.4,N
35.97962,-83.95618,317.7,0.42,0.45,2021-01-02,0654,1,nominal,2.0NRT,283.5,2,N
34.64151,-87.0894,301.1,0.61,0.53,2021-01-02,0654,1,nominal,2.0NRT,271,2.1,N
34.64098,-87.0827,311.5,0.61,0.53,2021-01-02,0654,1,nominal,2.0NRT,268.1,2.1,N
33.44001,-88.57478,310.9,0.36,0.57,2021-01-02,0654,1,nominal,2.0NRT,269.7,1.1,N
33.43975,-88.57088,303.6,0.36,0.57,2021-01-02,0654,1,nominal,2.0NRT,270.5,1.1,N
33.24803,-86.82235,301.9,0.57,0.52,2021-01-02,0654,1,nominal,2.0NRT,280.8,1.3,N
33.22363,-86.81907,298.4,0.57,0.52,2021-01-02,0654,1,nominal,2.0NRT,280,1.8,N
33.23074,-87.51266,302.5,0.62,0.54,2021-01-02,0654,1,nominal,2.0NRT,278,1.5,N
33.23013,-87.51234,303.4,0.62,0.54,2021-01-02,0654,1,nominal,2.0NRT,278.4,2,N
33.17939,-87.4436,295.7,0.62,0.54,2021-01-02,0654,1,nominal,2.0NRT,263.3,0.4,N
33.09214,-86.80531,310.2,0.56,0.52,2021-01-02,0654,1,nominal,2.0NRT,280.7,1.9,N
33.2014,-89.41537,318,0.4,0.6,2021-01-02,0654,1,nominal,2.0NRT,274.5,1.4,N
32.03363,-85.94723,297.6,0.49,0.49,2021-01-02,0700,1,nominal,2.0NRT,280.6,1.3,N
31.1568,-87.98306,304,0.63,0.54,2021-01-02,0700,1,nominal,2.0NRT,280.7,3.6,N
31.15233,-87.99027,325.7,0.63,0.54,2021-01-02,0700,1,nominal,2.0NRT,280.9,3.6,N
31.15231,-87.98995,325.5,0.63,0.54,2021-01-02,0700,1,nominal,2.0NRT,281.1,4.1,N
30.94219,-88.01559,310.8,0.63,0.54,2021-01-02,0700,1,nominal,2.0NRT,276.2,3.4,N
30.94209,-88.01534,310.8,0.63,0.54,2021-01-02,0700,1,nominal,2.0NRT,276.2,2.7,N
30.58766,-91.24521,298.5,0.49,0.65,2021-01-02,0700,1,nominal,2.0NRT,278.8,0.8,N
30.34404,-88.48993,298,0.33,0.55,2021-01-02,0700,1,nominal,2.0NRT,273.1,1.1,N
30.33169,-91.28432,296,0.49,0.65,2021-01-02,0700,1,nominal,2.0NRT,279.1,0.6,N
30.32688,-91.23916,304.7,0.49,0.65,2021-01-02,0700,1,nominal,2.0NRT,280.8,1.8,N
30.06196,-90.60046,296,0.44,0.62,2021-01-02,0700,1,nominal,2.0NRT,284.2,2,N
30.05488,-90.67287,297.1,0.45,0.63,2021-01-02,0700,1,nominal,2.0NRT,280,1.3,N
30.00167,-90.40549,298.4,0.43,0.62,2021-01-02,0700,1,nominal,2.0NRT,283.9,1.5,N
30.00135,-90.40099,296.7,0.43,0.62,2021-01-02,0700,1,nominal,2.0NRT,283.9,1.5,N
30.07073,-94.073,297.7,0.71,0.75,2021-01-02,0700,1,nominal,2.0NRT,275.8,2.7,N
30.07043,-94.06548,296.6,0.71,0.75,2021-01-02,0700,1,nominal,2.0NRT,272.8,2.1,N
30.06374,-94.07347,336.5,0.71,0.75,2021-01-02,0700,1,nominal,2.0NRT,273.2,9.3,N
30.06344,-94.06599,325.3,0.71,0.75,2021-01-02,0700,1,nominal,2.0NRT,273.2,7.7,N
30.05086,-93.75546,299.9,0.68,0.74,2021-01-02,0700,1,nominal,2.0NRT,281.6,2,N
30.065,-94.06783,354.3,0.71,0.75,2021-01-02,0700,1,nominal,2.0NRT,274.3,12.3,N
30.06534,-94.07531,298.6,0.71,0.75,2021-01-02,0700,1,nominal,2.0NRT,275.1,8.1,N
30.05063,-93.75765,302.6,0.68,0.74,2021-01-02,0700,1,nominal,2.0NRT,279.9,2.3,N
28.2403,-82.09474,301.3,0.43,0.38,2021-01-02,0700,1,nominal,2.0NRT,289.3,0.5,N
22.79551,-80.26986,315,0.39,0.36,2021-01-02,0700,1,nominal,2.0NRT,293.5,1.3,N
22.66924,-80.20506,303.3,0.39,0.36,2021-01-02,0700,1,nominal,2.0NRT,292.2,0.7,N
23.01123,-82.74351,317.6,0.41,0.37,2021-01-02,0700,1,nominal,2.0NRT,292.2,1.9,N
22.61469,-80.31052,318.8,0.39,0.36,2021-01-02,0700,1,nominal,2.0NRT,292.1,1.7,N
19.51747,-71.68513,308.1,0.38,0.59,2021-01-02,0700,1,nominal,2.0NRT,289.3,0.8,N
19.23738,-71.98121,299.2,0.37,0.58,2021-01-02,0700,1,nominal,2.0NRT,288.7,0.5,N
19.14406,-72.41463,310.9,0.35,0.57,2021-01-02,0700,1,nominal,2.0NRT,290.3,0.7,N
17.97622,-76.81947,303.5,0.39,0.44,2021-01-02,0700,1,nominal,2.0NRT,293.1,1.3,N
19.33859,-92.40347,314.4,0.44,0.63,2021-01-02,0700,1,nominal,2.0NRT,287.1,3.3,N
19.33748,-92.40264,314,0.44,0.62,2021-01-02,0700,1,nominal,2.0NRT,287.6,2.8,N
18.64361,-92.17435,338.2,0.42,0.61,2021-01-02,0700,1,nominal,2.0NRT,264.9,5.1,N
18.22229,-93.89587,312.3,0.54,0.68,2021-01-02,0700,1,nominal,2.0NRT,283.9,1.7,N
18.20708,-94.00756,298.7,0.55,0.68,2021-01-02,0700,1,nominal,2.0NRT,282.5,0.9,N
18.22402,-93.89587,315.9,0.54,0.68,2021-01-02,0700,1,nominal,2.0NRT,283.5,2.6,N
18.09593,-94.05261,297.3,0.55,0.68,2021-01-02,0700,1,nominal,2.0NRT,281.5,1.4,N
18.03352,-93.92867,338.3,0.54,0.68,2021-01-02,0700,1,nominal,2.0NRT,282.7,3.9,N
18.03304,-93.92353,305.6,0.54,0.68,2021-01-02,0700,1,nominal,2.0NRT,283.1,3.9,N
17.9141,-93.52299,367,0.5,0.66,2021-01-02,0700,1,high,2.0NRT,274.2,8.2,N
17.91456,-93.52778,309.4,0.5,0.66,2021-01-02,0700,1,nominal,2.0NRT,272.2,8.2,N
17.91363,-93.51819,295.5,0.5,0.66,2021-01-02,0700,1,nominal,2.0NRT,273.8,4.6,N
17.92501,-93.76439,312.4,0.52,0.67,2021-01-02,0700,1,nominal,2.0NRT,279.7,1.6,N
17.84452,-93.12173,335.6,0.47,0.64,2021-01-02,0700,1,nominal,2.0NRT,250.5,4.9,N
17.84409,-93.11725,327.3,0.47,0.64,2021-01-02,0700,1,nominal,2.0NRT,249.8,4.9,N
17.84057,-93.11943,336.2,0.47,0.64,2021-01-02,0700,1,nominal,2.0NRT,247.2,5.7,N
15.67423,-85.97652,305.5,0.47,0.4,2021-01-02,0700,1,nominal,2.0NRT,292.6,0.6,N
14.74051,-91.57755,300.6,0.34,0.56,2021-01-02,0700,1,nominal,2.0NRT,284.2,1.2,N
14.48178,-90.89812,295.5,0.61,0.54,2021-01-02,0700,1,nominal,2.0NRT,279.2,8.5,N
14.47684,-90.89841,337.1,0.61,0.54,2021-01-02,0700,1,nominal,2.0NRT,285.9,8.5,N
14.4753,-90.88491,296.1,0.61,0.54,2021-01-02,0700,1,nominal,2.0NRT,279.5,7.2,N
14.47796,-90.8874,335.1,0.61,0.53,2021-01-02,0700,1,nominal,2.0NRT,288.1,10.8,N
14.47982,-90.90227,300.7,0.61,0.54,2021-01-02,0700,1,nominal,2.0NRT,279.8,10.8,N
14.47317,-90.88889,295.7,0.61,0.53,2021-01-02,0700,1,nominal,2.0NRT,277.8,1.2,N
11.15035,-72.536,312.7,0.49,0.65,2021-01-02,0700,1,nominal,2.0NRT,289.7,2.4,N
11.14618,-72.54603,306,0.49,0.65,2021-01-02,0700,1,nominal,2.0NRT,289.4,1.6,N
11.13956,-72.57466,306.9,0.49,0.65,2021-01-02,0700,1,nominal,2.0NRT,289.4,1.4,N
